source,year,month,platform,item_head,targets,done_ltrs,achieved_pct,est_ltr
primary,2025,2,Amazon,PREMIUM,,58841.5,,58841.5
primary,2025,2,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,2,Flipkart MP,PREMIUM,,32061.0,,32061.0
primary,2025,2,Blinkit,COMMODITY,,0.0,,0.0
primary,2025,2,Swiggy,COMMODITY,,0.0,,0.0
primary,2025,2,Zepto,COMMODITY,,0.0,,0.0
primary,2025,2,BigBasket,COMMODITY,,120.0,,134.4
primary,2025,2,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,2,CityMall,COMMODITY,,0.0,,0.0
primary,2025,2,Amazon,COMMODITY,,103158.0,,103158.0
primary,2025,2,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,2,Flipkart MP,COMMODITY,,10304.0,,10304.0
primary,2025,3,Blinkit,PREMIUM,,0.0,,0.0
primary,2025,3,Swiggy,PREMIUM,,0.0,,0.0
primary,2025,3,Zepto,PREMIUM,,0.0,,0.0
primary,2025,3,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,3,Flipkart Grocery,PREMIUM,,64.0,,79.36
primary,2025,3,Zomato,PREMIUM,,0.0,,0.0
primary,2025,3,CityMall,PREMIUM,,32.0,,35.42857142857143
primary,2025,3,Amazon,PREMIUM,,71982.65,,71982.65
primary,2025,3,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,3,Flipkart MP,PREMIUM,,8939.5,,8939.5
primary,2025,3,Blinkit,COMMODITY,,0.0,,0.0
primary,2025,3,Swiggy,COMMODITY,,0.0,,0.0
primary,2025,3,Zepto,COMMODITY,,0.0,,0.0
primary,2025,3,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,3,Flipkart Grocery,COMMODITY,,284.0,,352.16
primary,2025,3,CityMall,COMMODITY,,3236.0,,3582.714285714286
primary,2025,3,Amazon,COMMODITY,,109604.0,,109604.0
primary,2025,3,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,3,Flipkart MP,COMMODITY,,4342.0,,4342.0
primary,2025,4,Blinkit,PREMIUM,,0.0,,0.0
primary,2025,4,Swiggy,PREMIUM,,0.0,,0.0
primary,2025,4,Zepto,PREMIUM,,0.0,,0.0
primary,2025,4,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,4,Flipkart Grocery,PREMIUM,,0.0,,0.0
primary,2025,4,Zomato,PREMIUM,,1252.0,,12520.0
primary,2025,4,CityMall,PREMIUM,,0.0,,0.0
primary,2025,4,Amazon,PREMIUM,,72522.55,,72522.55
primary,2025,4,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,4,Flipkart MP,PREMIUM,,16219.5,,16219.5
primary,2025,4,Blinkit,COMMODITY,,0.0,,0.0
primary,2025,4,Swiggy,COMMODITY,,0.0,,0.0
primary,2025,4,Zepto,COMMODITY,,0.0,,0.0
primary,2025,4,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,4,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,4,CityMall,COMMODITY,,0.0,,0.0
primary,2025,4,Amazon,COMMODITY,,89713.0,,89713.0
primary,2025,4,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,4,Flipkart MP,COMMODITY,,12126.0,,12126.0
primary,2025,5,Blinkit,PREMIUM,,0.0,,0.0
primary,2025,5,Swiggy,PREMIUM,,0.0,,0.0
primary,2025,5,Zepto,PREMIUM,,0.0,,0.0
primary,2025,5,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,5,Flipkart Grocery,PREMIUM,,0.0,,0.0
primary,2025,5,Zomato,PREMIUM,,0.0,,0.0
primary,2025,5,CityMall,PREMIUM,,0.0,,0.0
primary,2025,5,Amazon,PREMIUM,,82780.4,,85539.74666666667
primary,2025,5,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,5,Flipkart MP,PREMIUM,,16681.0,,16681.0
primary,2025,5,Blinkit,COMMODITY,,0.0,,0.0
primary,2025,5,Swiggy,COMMODITY,,0.0,,0.0
primary,2025,5,Zepto,COMMODITY,,0.0,,0.0
primary,2025,5,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,5,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,5,CityMall,COMMODITY,,0.0,,0.0
primary,2025,5,Amazon,COMMODITY,,147659.0,,152580.96666666667
primary,2025,5,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,5,Flipkart MP,COMMODITY,,14391.0,,14391.0
primary,2025,6,Blinkit,PREMIUM,,0.0,,0.0
primary,2025,6,Swiggy,PREMIUM,,0.0,,0.0
primary,2025,6,Zepto,PREMIUM,,0.0,,0.0
primary,2025,6,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,6,Flipkart Grocery,PREMIUM,,0.0,,0.0
primary,2025,6,Zomato,PREMIUM,,0.0,,0.0
primary,2025,6,CityMall,PREMIUM,,0.0,,0.0
primary,2025,6,Amazon,PREMIUM,,66579.6,,66579.6
primary,2025,6,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,6,Flipkart MP,PREMIUM,,14982.0,,14982.0
primary,2025,6,Blinkit,COMMODITY,,0.0,,0.0
primary,2025,6,Swiggy,COMMODITY,,0.0,,0.0
primary,2025,6,Zepto,COMMODITY,,0.0,,0.0
primary,2025,6,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,6,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,6,CityMall,COMMODITY,,0.0,,0.0
primary,2025,6,Amazon,COMMODITY,,128418.0,,128418.0
primary,2025,6,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,6,Flipkart MP,COMMODITY,,11996.0,,11996.0
primary,2025,7,Blinkit,PREMIUM,,0.0,,0.0
primary,2025,7,Swiggy,PREMIUM,,0.0,,0.0
primary,2025,7,Zepto,PREMIUM,,0.0,,0.0
primary,2025,7,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,7,Flipkart Grocery,PREMIUM,,0.0,,0.0
primary,2025,7,Zomato,PREMIUM,,0.0,,0.0
primary,2025,7,CityMall,PREMIUM,,0.0,,0.0
primary,2025,7,Amazon,PREMIUM,,91102.45,,91102.45
primary,2025,7,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,7,Flipkart MP,PREMIUM,,16909.0,,16909.0
primary,2025,7,Blinkit,COMMODITY,,0.0,,0.0
primary,2025,7,Swiggy,COMMODITY,,0.0,,0.0
primary,2025,7,Zepto,COMMODITY,,0.0,,0.0
primary,2025,7,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,7,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,7,CityMall,COMMODITY,,0.0,,0.0
primary,2025,7,Amazon,COMMODITY,,146988.0,,146988.0
primary,2025,7,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,7,Flipkart MP,COMMODITY,,10932.0,,10932.0
primary,2025,8,Blinkit,PREMIUM,,15729.0,,15729.0
primary,2025,8,Swiggy,PREMIUM,,12397.0,,12397.0
primary,2025,8,Zepto,PREMIUM,,392.0,,405.06666666666666
primary,2025,8,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,8,Flipkart Grocery,PREMIUM,,0.0,,0.0
primary,2025,8,Zomato,PREMIUM,,0.0,,0.0
primary,2025,8,CityMall,PREMIUM,,0.0,,0.0
primary,2025,8,Amazon,PREMIUM,,77031.95,,77031.95
primary,2025,8,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,8,Flipkart MP,PREMIUM,,10308.0,,10308.0
primary,2025,8,Blinkit,COMMODITY,,8720.0,,8720.0
primary,2025,8,Swiggy,COMMODITY,,7678.0,,7678.0
primary,2025,8,Zepto,COMMODITY,,574.0,,593.1333333333333
primary,2025,8,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,8,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,8,CityMall,COMMODITY,,0.0,,0.0
primary,2025,8,Amazon,COMMODITY,,107814.0,,107814.0
primary,2025,8,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,8,Flipkart MP,COMMODITY,,6726.0,,6950.2
primary,2025,9,Blinkit,PREMIUM,,45850.0,,45850.0
primary,2025,9,Swiggy,PREMIUM,,38383.75,,38383.75
primary,2025,9,Zepto,PREMIUM,,4544.0,,4544.0
primary,2025,9,BigBasket,PREMIUM,,0.0,,0.0
primary,2025,9,Flipkart Grocery,PREMIUM,,0.0,,0.0
primary,2025,9,Zomato,PREMIUM,,0.0,,0.0
primary,2025,9,CityMall,PREMIUM,,0.0,,0.0
primary,2025,9,Amazon,PREMIUM,,95766.75,,95766.75
primary,2025,9,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,9,Flipkart MP,PREMIUM,,45791.5,,45791.5
primary,2025,9,Blinkit,COMMODITY,,18881.0,,18881.0
primary,2025,9,Swiggy,COMMODITY,,70355.0,,70355.0
primary,2025,9,Zepto,COMMODITY,,2544.0,,2826.6666666666665
primary,2025,9,BigBasket,COMMODITY,,0.0,,0.0
primary,2025,9,Flipkart Grocery,COMMODITY,,0.0,,0.0
primary,2025,9,CityMall,COMMODITY,,0.0,,0.0
primary,2025,9,Amazon,COMMODITY,,127376.0,,127376.0
primary,2025,9,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,9,Flipkart MP,COMMODITY,,15236.0,,15236.0
primary,2025,10,Blinkit,PREMIUM,,32381.0,,32381.0
primary,2025,10,Swiggy,PREMIUM,,37047.0,,37047.0
primary,2025,10,Zepto,PREMIUM,,7216.0,,7216.0
primary,2025,10,BigBasket,PREMIUM,,4382.0,,4528.066666666667
primary,2025,10,Flipkart Grocery,PREMIUM,,1576.0,,1576.0
primary,2025,10,Zomato,PREMIUM,,13769.0,,14227.966666666667
primary,2025,10,CityMall,PREMIUM,,816.0,,903.4285714285714
primary,2025,10,Amazon,PREMIUM,,89517.75,,89517.75
primary,2025,10,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,10,Flipkart MP,PREMIUM,,25136.5,,25136.5
primary,2025,10,Blinkit,COMMODITY,,27260.0,,30180.714285714286
primary,2025,10,Swiggy,COMMODITY,,59140.0,,59140.0
primary,2025,10,Zepto,COMMODITY,,5672.0,,5672.0
primary,2025,10,BigBasket,COMMODITY,,6894.0,,7123.8
primary,2025,10,Flipkart Grocery,COMMODITY,,40128.0,,40128.0
primary,2025,10,CityMall,COMMODITY,,27845.0,,30828.39285714286
primary,2025,10,Amazon,COMMODITY,,144515.0,,144515.0
primary,2025,10,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,10,Flipkart MP,COMMODITY,,10102.0,,10102.0
primary,2025,11,Blinkit,PREMIUM,,45984.0,,45984.0
primary,2025,11,Swiggy,PREMIUM,,42157.5,,42157.5
primary,2025,11,Zepto,PREMIUM,,8395.0,,8395.0
primary,2025,11,BigBasket,PREMIUM,,2382.0,,2552.1428571428573
primary,2025,11,Flipkart Grocery,PREMIUM,,2416.0,,2787.6923076923076
primary,2025,11,Zomato,PREMIUM,,27091.0,,29026.071428571428
primary,2025,11,CityMall,PREMIUM,,744.0,,769.6551724137931
primary,2025,11,Amazon,PREMIUM,,66757.75,,66757.75
primary,2025,11,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,11,Flipkart MP,PREMIUM,,17664.5,,17664.5
primary,2025,11,Blinkit,COMMODITY,,13879.0,,13879.0
primary,2025,11,Swiggy,COMMODITY,,69262.0,,69262.0
primary,2025,11,Zepto,COMMODITY,,8209.0,,8209.0
primary,2025,11,BigBasket,COMMODITY,,6586.0,,7056.428571428572
primary,2025,11,Flipkart Grocery,COMMODITY,,24308.0,,26044.285714285714
primary,2025,11,CityMall,COMMODITY,,27206.0,,28144.137931034482
primary,2025,11,Amazon,COMMODITY,,85143.0,,85143.0
primary,2025,11,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,11,Flipkart MP,COMMODITY,,7214.0,,7214.0
primary,2025,12,Blinkit,PREMIUM,,38755.0,,38755.0
primary,2025,12,Swiggy,PREMIUM,,40468.0,,40468.0
primary,2025,12,Zepto,PREMIUM,,10764.0,,10764.0
primary,2025,12,BigBasket,PREMIUM,,4027.0,,4027.0
primary,2025,12,Flipkart Grocery,PREMIUM,,736.0,,786.7586206896551
primary,2025,12,Zomato,PREMIUM,,37114.0,,37114.0
primary,2025,12,CityMall,PREMIUM,,744.0,,854.2222222222222
primary,2025,12,Amazon,PREMIUM,,79998.25,,79998.25
primary,2025,12,Amazon MP,PREMIUM,,0.0,,0.0
primary,2025,12,Flipkart MP,PREMIUM,,10525.0,,10525.0
primary,2025,12,Blinkit,COMMODITY,,33889.0,,35018.63333333333
primary,2025,12,Swiggy,COMMODITY,,68343.0,,68343.0
primary,2025,12,Zepto,COMMODITY,,10300.0,,10300.0
primary,2025,12,BigBasket,COMMODITY,,11121.0,,11121.0
primary,2025,12,Flipkart Grocery,COMMODITY,,16400.0,,16946.666666666668
primary,2025,12,CityMall,COMMODITY,,40148.0,,46095.851851851854
primary,2025,12,Amazon,COMMODITY,,94573.0,,94573.0
primary,2025,12,Amazon MP,COMMODITY,,0.0,,0.0
primary,2025,12,Flipkart MP,COMMODITY,,5113.0,,5113.0
primary,2026,1,Blinkit,PREMIUM,,38362.0,,38362.0
primary,2026,1,Swiggy,PREMIUM,,48710.75,,48710.75
primary,2026,1,Zepto,PREMIUM,,14790.0,,15283.0
primary,2026,1,BigBasket,PREMIUM,,3855.0,,3855.0
primary,2026,1,Flipkart Grocery,PREMIUM,,1835.0,,1835.0
primary,2026,1,Zomato,PREMIUM,,35632.0,,35632.0
primary,2026,1,CityMall,PREMIUM,,1048.0,,1048.0
primary,2026,1,Amazon,PREMIUM,,93147.95,,93147.95
primary,2026,1,Amazon MP,PREMIUM,,0.0,,0.0
primary,2026,1,Flipkart MP,PREMIUM,,34507.55,,34507.55
primary,2026,1,Blinkit,COMMODITY,,17250.0,,17250.0
primary,2026,1,Swiggy,COMMODITY,,80267.0,,80267.0
primary,2026,1,Zepto,COMMODITY,,18280.0,,18889.333333333332
primary,2026,1,BigBasket,COMMODITY,,8980.0,,8980.0
primary,2026,1,Flipkart Grocery,COMMODITY,,43170.0,,43170.0
primary,2026,1,CityMall,COMMODITY,,58486.0,,58486.0
primary,2026,1,Amazon,COMMODITY,,134858.0,,134858.0
primary,2026,1,Amazon MP,COMMODITY,,0.0,,0.0
primary,2026,1,Flipkart MP,COMMODITY,,26611.0,,26611.0
primary,2026,2,Blinkit,PREMIUM,,41554.0,,41554.0
primary,2026,2,Swiggy,PREMIUM,,39989.5,,39989.5
primary,2026,2,Zepto,PREMIUM,,22681.0,,22681.0
primary,2026,2,BigBasket,PREMIUM,,2496.0,,2688.0
primary,2026,2,Flipkart Grocery,PREMIUM,,1123.0,,1164.5925925925926
primary,2026,2,Zomato,PREMIUM,,33643.0,,33643.0
primary,2026,2,CityMall,PREMIUM,,731.0,,731.0
primary,2026,2,Amazon,PREMIUM,,77191.4,,77191.4
primary,2026,2,Amazon MP,PREMIUM,,0.0,,0.0
primary,2026,2,Flipkart MP,PREMIUM,,22876.05,,22876.05
primary,2026,2,Blinkit,COMMODITY,,31660.0,,31660.0
primary,2026,2,Swiggy,COMMODITY,,69079.0,,69079.0
primary,2026,2,Zepto,COMMODITY,,23618.0,,23618.0
primary,2026,2,BigBasket,COMMODITY,,8112.0,,8736.0
primary,2026,2,Flipkart Grocery,COMMODITY,,69404.0,,71974.51851851853
primary,2026,2,CityMall,COMMODITY,,65772.0,,65772.0
primary,2026,2,Amazon,COMMODITY,,97570.0,,97570.0
primary,2026,2,Amazon MP,COMMODITY,,0.0,,0.0
primary,2026,2,Flipkart MP,COMMODITY,,13579.0,,13579.0
primary,2026,3,Blinkit,PREMIUM,,45932.0,,45932.0
primary,2026,3,Swiggy,PREMIUM,,33270.0,,33270.0
primary,2026,3,Zepto,PREMIUM,,64886.0,,64886.0
primary,2026,3,BigBasket,PREMIUM,,3866.0,,3866.0
primary,2026,3,Flipkart Grocery,PREMIUM,,1332.0,,1529.3333333333333
primary,2026,3,Zomato,PREMIUM,,30894.0,,30894.0
primary,2026,3,CityMall,PREMIUM,,204.0,,225.85714285714286
primary,2026,3,Amazon,PREMIUM,,85728.4,,85728.4
primary,2026,3,Amazon MP,PREMIUM,,54.6,,54.6
primary,2026,3,Flipkart MP,PREMIUM,,21158.05,,21158.05
primary,2026,3,Blinkit,COMMODITY,,31650.0,,31650.0
primary,2026,3,Swiggy,COMMODITY,,61156.0,,61156.0
primary,2026,3,Zepto,COMMODITY,,25740.0,,25740.0
primary,2026,3,BigBasket,COMMODITY,,14099.0,,14099.0
primary,2026,3,Flipkart Grocery,COMMODITY,,43568.0,,48236.0
primary,2026,3,CityMall,COMMODITY,,13928.0,,15420.285714285714
primary,2026,3,Amazon,COMMODITY,,117291.0,,117291.0
primary,2026,3,Amazon MP,COMMODITY,,65.0,,65.0
primary,2026,3,Flipkart MP,COMMODITY,,17811.0,,17811.0
primary,2026,4,Blinkit,PREMIUM,,36605.0,,36605.0
primary,2026,4,Swiggy,PREMIUM,,36903.0,,36903.0
primary,2026,4,Zepto,PREMIUM,,33832.8,,33832.8
primary,2026,4,BigBasket,PREMIUM,,3113.0,,3113.0
primary,2026,4,Flipkart Grocery,PREMIUM,,2548.0,,2730.0
primary,2026,4,Zomato,PREMIUM,,32379.0,,34691.78571428572
primary,2026,4,CityMall,PREMIUM,,204.0,,211.0344827586207
primary,2026,4,Amazon,PREMIUM,,82716.2,,85568.4827586207
primary,2026,4,Amazon MP,PREMIUM,,3584.25,,3584.25
primary,2026,4,Flipkart MP,PREMIUM,34000.0,14860.6,0.4370764705882353,14860.6
primary,2026,4,Blinkit,COMMODITY,,11320.0,,11710.344827586207
primary,2026,4,Swiggy,COMMODITY,,62875.0,,62875.0
primary,2026,4,Zepto,COMMODITY,,23599.0,,23599.0
primary,2026,4,BigBasket,COMMODITY,,10982.0,,10982.0
primary,2026,4,Flipkart Grocery,COMMODITY,,16132.0,,17284.285714285714
primary,2026,4,CityMall,COMMODITY,,3503.0,,3623.793103448276
primary,2026,4,Amazon,COMMODITY,,90381.0,,93497.58620689655
primary,2026,4,Amazon MP,COMMODITY,,362.0,,374.48275862068965
primary,2026,4,Flipkart MP,COMMODITY,56000.0,6239.0,0.11141071428571428,6239.0
primary,2026,5,Blinkit,PREMIUM,100000.0,118846.0,1.18846,118846.0
primary,2026,5,Swiggy,PREMIUM,100000.0,109021.75,1.0902175,112655.80833333333
primary,2026,5,Zepto,PREMIUM,100000.0,50723.4,0.507234,50723.4
primary,2026,5,BigBasket,PREMIUM,5000.0,1458.0,0.2916,1506.6
primary,2026,5,Flipkart Grocery,PREMIUM,30000.0,1004.0,0.033466666666666665,2074.9333333333334
primary,2026,5,Zomato,PREMIUM,60000.0,33718.0,0.5619666666666666,34841.933333333334
primary,2026,5,CityMall,PREMIUM,20000.0,780.0,0.039,1099.090909090909
primary,2026,5,Amazon,PREMIUM,150000.0,147569.5,0.9837966666666667,157746.7068965517
primary,2026,5,Amazon MP,PREMIUM,20000.0,4723.15,0.2361575,4723.15
primary,2026,5,Flipkart MP,PREMIUM,60000.0,31490.8,0.5248466666666667,31490.8
primary,2026,5,Blinkit,COMMODITY,50000.0,62704.0,1.25408,62704.0
primary,2026,5,Swiggy,COMMODITY,100000.0,103478.0,1.03478,106927.26666666666
primary,2026,5,Zepto,COMMODITY,30000.0,23005.0,0.7668333333333334,23771.833333333332
primary,2026,5,BigBasket,COMMODITY,12000.0,6967.0,0.5805833333333333,7199.233333333334
primary,2026,5,Flipkart Grocery,COMMODITY,52000.0,3263.0,0.06275,6743.533333333334
primary,2026,5,CityMall,COMMODITY,50000.0,48309.0,0.96618,68071.77272727272
primary,2026,5,Amazon,COMMODITY,180000.0,180859.0,1.0047722222222222,193332.0344827586
primary,2026,5,Amazon MP,COMMODITY,5000.0,270.0,0.054,270.0
primary,2026,5,Flipkart MP,COMMODITY,25000.0,11399.0,0.45596,11399.0
primary,2026,6,Blinkit,PREMIUM,120000.0,16494.0,0.13745,20617.5
primary,2026,6,Swiggy,PREMIUM,110000.0,61871.0,0.5624636363636364,71389.61538461539
primary,2026,6,Zepto,PREMIUM,100000.0,73159.2,0.731592,84414.46153846153
primary,2026,6,BigBasket,PREMIUM,2000.0,2445.0,1.2225,2821.153846153846
primary,2026,6,Flipkart Grocery,PREMIUM,2000.0,1988.0,0.994,2593.0434782608695
primary,2026,6,Zomato,PREMIUM,40000.0,33311.0,0.832775,37012.22222222222
primary,2026,6,CityMall,PREMIUM,2000.0,112.0,0.056,373.3333333333333
primary,2026,6,Amazon,PREMIUM,160000.0,97378.4,0.608615,112359.69230769231
primary,2026,6,Amazon MP,PREMIUM,5000.0,5378.55,1.07571,6454.26
primary,2026,6,Flipkart MP,PREMIUM,25000.0,16110.55,0.644422,18589.096153846152
primary,2026,6,Blinkit,COMMODITY,70000.0,13704.0,0.19577142857142857,17130.0
primary,2026,6,Swiggy,COMMODITY,200000.0,68197.0,0.340985,78688.84615384616
primary,2026,6,Zepto,COMMODITY,50000.0,20560.0,0.4112,23723.076923076922
primary,2026,6,BigBasket,COMMODITY,7000.0,18801.0,2.685857142857143,21693.46153846154
primary,2026,6,Flipkart Grocery,COMMODITY,200000.0,18178.0,0.09089,23710.434782608696
primary,2026,6,CityMall,COMMODITY,150000.0,17603.0,0.11735333333333334,58676.666666666664
primary,2026,6,Amazon,COMMODITY,180000.0,106796.0,0.5933111111111111,123226.15384615384
primary,2026,6,Amazon MP,COMMODITY,7000.0,162.0,0.023142857142857142,211.30434782608697
primary,2026,6,Flipkart MP,COMMODITY,35000.0,5531.0,0.15802857142857143,6381.923076923077
